timestamp,price_open,price_high,price_low,price_close,price_volume,volume_obv,volume_obv_sma_20,volume_obv_sma_50,volume_obv_trend,return,volatility,momentum,return_ts_neutral,volatility_ts_neutral,momentum_ts_neutral
2023-03-02,144.38,146.71,143.9,145.91,52279761,94783413367.0,94836869695.6,94469379857.92,Up,0.004129103296400816,0.01639164040224072,0.003300556968988344,0.2560709889857168,0.4647043741713412,-1.1302439994151032
2023-03-03,148.045,151.11,147.33,151.03,70732297,94854145664.0,94841422043.45,94482738411.24,Up,0.0350901240490713,0.016163108853872322,0.001392388277416945,1.727247717216769,0.1668578020253513,-0.9981758612188649
2023-03-06,153.785,156.3,153.46,153.83,87558028,94941703692.0,94842634425.85,94499396781.5,Up,0.01853936304045556,0.01574897308186576,-0.004336569579287963,0.9408041879513719,-0.20027812201984088,-0.7017305638440889
2023-03-07,153.7,154.0299,151.13,151.6,56182028,94885521664.0,94844530622.15,94513212951.34,Down,-0.014496522134824219,0.015562060261193809,-0.0008567850787583042,-0.6289640007215671,-0.40315768002733277,-0.4424308540131652
2023-03-08,152.81,153.47,151.83,152.87,47204791,94932726455.0,94844620930.45,94529530259.16,Up,0.008377308707124165,0.015038286722508655,-0.011509860976398278,0.49010669070738244,-0.9315705802660063,-0.48196471593757567
2023-03-09,153.559,154.535,150.225,150.59,53833582,94878892873.0,94845225563.6,94546047193.2,Down,-0.014914633348596884,0.01488532550261731,-0.008754607688256866,-0.6944170021644658,-1.0858866650948293,-0.37258787068466476
2023-03-10,150.21,150.94,147.6096,148.5,68572400,94810320473.0,94845201933.9,94562572835.84,Down,-0.01387874360847341,0.015126909345099216,-0.015708888447007352,-0.567123644811428,-0.8421629764619026,-0.36724607751952076
2023-03-13,147.805,153.14,147.7,150.47,84457122,94894777595.0,94846528624.9,94582496388.74,Up,0.013265993265993314,0.01544432160318501,-0.0035759221243625294,0.5745385161171999,-0.5219392166143442,-0.2932341906086907
2023-03-14,151.28,153.4,150.1,152.59,73695893,94968473488.0,94848430159.9,94602379785.3,Up,0.014089187213398136,0.015174581089505375,-0.008189795255118537,0.6094639639426394,-0.782998368054066,-0.32979189200584497
2023-03-15,151.19,153.245,149.92,152.99,77167866,95045641354.0,94857275466.85,94622265855.0,Up,0.0026214037617144914,0.01515864303932262,-0.0013707571801565566,-0.005825387957302298,-0.7054251494031751,-0.1300836241320144
2023-03-16,152.16,156.46,151.64,155.85,76254419,95121895773.0,94866650032.15,94645919362.5,Up,0.01869403228969202,0.015424747668818,0.003347711324277247,0.6760840828803134,-0.46566075523608547,0.0006190497139943124
2023-03-17,156.08,156.74,154.28,155.0,98944633,95022951140.0,94874485762.9,94665811704.68,Down,-0.005453962143086244,0.01528240340414744,0.008392427298158811,-0.34843695776851075,-0.4551959926811355,0.1964243777673612
2023-03-20,155.07,157.82,154.15,157.4,73641415,95096592555.0,94888960770.3,94688796129.32,Up,0.015483870967742064,0.015507921129532164,0.03179285480170435,0.4515130021893347,-0.11715705459650778,1.1033203039610229
2023-03-21,157.32,159.4,156.54,159.28,73938285,95170530840.0,94910076053.45,94711504225.36,Up,0.011944091486658204,0.014134493834466673,0.07273706896551735,0.3915115349021582,-1.131211532001015,2.69013494744293
2023-03-22,159.3,162.14,157.81,157.83,75701811,95094829029.0,94924855680.8,94731282468.92,Down,-0.009103465595178273,0.014418278255049667,0.05990195420052391,-0.5390746314765679,-0.9748055044642582,2.1927032962119
2023-03-23,158.83,161.5501,157.68,158.93,67622060,95162451089.0,94940596698.7,94751135230.58,Up,0.006969524171577035,0.014445470906921597,0.06378848728246322,0.05975034059884624,-0.929944918286908,2.3433279383682715
2023-03-24,158.86,160.34,157.85,160.25,59256343,95221707432.0,94962074014.05,94770783940.12,Up,0.008305543320958897,0.013585590288762384,0.09229091404812206,0.03513434147576115,-2.0739788237893784,2.553312673333226
2023-03-27,159.94,160.77,157.87,158.28,52390266,95169317166.0,94978681892.6,94790812437.3,Down,-0.012293291731669265,0.014056492698860367,0.07003785830178488,-0.7633946813206056,-1.4062420495712304,1.5665568373814804
2023-03-28,157.97,158.49,155.98,157.65,45992152,95123325014.0,94995517513.45,94808764897.06,Down,-0.003980288097043205,0.01407080951799157,0.06946611491757682,-0.4077233768865759,-1.012023993637225,1.0232412894114398
2023-03-29,159.37,161.05,159.35,160.77,51305691,95174630705.0,95017692368.4,94826470538.1,Up,0.019790675547098013,0.013873916492667615,0.10639322827059394,0.5841678144388271,-1.1401490335011057,1.4943185364192968
2023-03-30,161.53,162.47,161.271,162.36,49501689,95224132394.0,95039728319.75,94846559668.92,Up,0.009889904832991236,0.013911160692791861,0.11274073058734846,0.07443108145984806,-0.893498267243189,1.4564969677772386
2023-03-31,162.44,165.0,161.91,164.9,68749792,95292882186.0,95061665145.85,94866858187.32,Up,0.015644247351564333,0.012318684170782185,0.0918360590611138,0.35102636420209954,-2.1132141441968613,0.9632737239832314
2023-04-03,164.27,166.29,164.22,166.17,56976187,95349858373.0,95082072879.9,94886691756.94,Up,0.00770163735597329,0.011898640871062894,0.08021842293440784,-0.015220839169908124,-2.341976695025581,0.44912142704772856
2023-04-04,166.595,166.84,165.11,165.63,46278295,95303580078.0,95102975800.6,94903964554.4,Down,-0.00324968405849424,0.011228718945315288,0.09254617414248023,-0.6314792195338593,-2.5406184646254046,0.36099707898912
2023-04-05,164.74,165.05,161.8,163.76,51511744,95252068334.0,95118942894.55,94918878414.14,Down,-0.011290225200748738,0.011721248058867062,0.07123699875711376,-0.9388892093579185,-1.877683613786495,0.05694166622229094
2023-04-06,162.43,164.9584,162.0,164.66,45390123,95297458457.0,95139871173.75,94936016063.32,Up,0.005495847581827196,0.010891666174973245,0.09343249883790428,-0.10323690980119096,-1.6955575525318156,0.27919033450453756
2023-04-10,161.42,162.03,160.08,162.03,47716882,95249741575.0,95161842228.85,94951117273.5,Down,-0.015972306571116257,0.011086247349046664,0.09111111111111114,-1.307925674254954,-1.0096473364372096,0.3101742976334342
2023-04-11,162.35,162.36,160.51,160.8,47644217,95202097358.0,95177208217.0,94963854482.48,Down,-0.007591186817256013,0.011191578607785012,0.06865155845018944,-0.748505433378324,-1.0082242470840546,-0.05082188943304351
2023-04-12,161.22,162.06,159.78,160.1,50133062,95151964296.0,95186382757.4,94976869335.7,Down,-0.0043532338308458485,0.011021661687561897,0.04921685562618783,-0.5131773603458288,-1.0155347998292426,-0.6169680973073856
2023-04-13,161.63,165.8,161.42,165.56,68445649,95220409945.0,95195121186.95,94989935612.72,Up,0.034103685196752,0.013098083990600994,0.08216223282567481,1.4811366351855904,-0.2422673060813344,0.3492680920730685
2023-04-14,164.59,166.32,163.82,165.21,49386480,95171023465.0,95197577571.55,95000460887.48,Down,-0.0021140372070548308,0.012692692919331935,0.06005774783445639,-0.2321258805665709,-0.2608455981261425,-0.41002605928353136
2023-04-17,165.09,165.39,164.03,165.23,40713618,95211737083.0,95207016868.7,95009433655.0,Up,0.00012105804733364423,0.012557844916787773,0.06599999999999984,-0.17264324816217502,-0.13710379929309566,-0.22590320735068878
2023-04-18,166.1,167.41,165.65,166.47,49923008,95261660091.0,95215270245.5,95016317735.94,Up,0.007504690431519689,0.012273081763160418,0.05762388818297337,0.3387274311676299,-0.1499065573172573,-0.5419512819774882
2023-04-19,165.8,168.16,165.54,167.63,47720166,95309380257.0,95222212716.35,95025553386.32,Up,0.006968222502552912,0.012129177103494149,0.05242340532395784,0.31960524968767373,-0.1352614105800281,-0.6260411680826098
2023-04-20,166.09,167.87,165.56,166.65,52456377,95256923880.0,95230317458.9,95032073458.14,Down,-0.005846208912485773,0.011984376635921617,0.05588291199391748,-0.6880196206948686,-0.15124926056233423,-0.5071331392404079
2023-04-21,165.05,166.4521,164.49,165.02,58337341,95198586539.0,95232124231.4,95038709184.72,Down,-0.009780978097809756,0.012259089317375838,0.03831875668533313,-0.6214677561377068,-0.004313743804865525,-0.9944056830281564
2023-04-24,165.0,165.6,163.89,165.33,41949581,95240536120.0,95233065665.8,95047304045.78,Up,0.0018785601745243685,0.012167691831924411,0.03170046801872073,0.20778915003985363,-0.03821205033094911,-1.1157591161462137
2023-04-25,165.19,166.305,163.73,163.77,48714063,95191822057.0,95234190910.35,95053775611.42,Down,-0.009435674106332836,0.012011347303406281,0.03468536770280517,-0.6099271767769043,-0.13799223648479816,-0.947598075722502
2023-04-26,163.055,165.28,162.8,163.76,44105745,95147716312.0,95235410475.25,95058121081.9,Down,-6.106124442828431e-05,0.011944306227109645,0.038756739613066804,-0.0065811752967674456,-0.16140781953900504,-0.72015683835848
2023-04-27,165.19,168.56,165.19,168.41,64902329,95212618641.0,95237309872.05,95064998750.42,Up,0.028395212506106438,0.012747905226831079,0.04752130372581931,2.0500458193862903,0.8683739033865482,-0.43552657056880145
2023-04-28,168.49,169.85,167.8801,169.68,55275851,95267894492.0,95239497976.95,95071668550.92,Up,0.007541119885992487,0.012685945922279665,0.04508499630450835,0.5444320623381208,0.7889753981440804,-0.4070715328814788
2023-05-01,169.28,170.45,168.64,169.59,52472936,95215421556.0,95235624945.45,95078652251.54,Down,-0.0005304101838755626,0.012298998919785639,0.028441479684657267,-0.017532917538734268,0.2987700080639703,-0.9443784396928524
2023-05-02,170.09,170.35,167.54,168.54,48425696,95166995860.0,95226481819.8,95085850320.6,Down,-0.0061914027949762085,0.012321084204574806,0.014262502256725096,-0.3925082811713653,0.22073494607255073,-1.3014609584685095
2023-05-03,169.5,170.92,167.16,167.45,65136018,95101859842.0,95216395808.0,95092923013.9,Down,-0.006467307464103511,0.012397236708685613,0.010988347521584174,-0.4079443851983194,0.3349678666205679,-1.3616548996232773
2023-05-04,164.89,167.04,164.31,165.79,81235427,95020624415.0,95204823612.05,95097350772.56,Down,-0.009913406987160367,0.01233127395314547,0.012396189545676561,-0.6811793828158045,0.14078666892675396,-1.3031687826183824
2023-05-05,170.975,174.3,170.76,173.57,113453171,95134077586.0,95196654568.5,95103079709.66,Up,0.04692683515290419,0.016089013419766575,0.054111502489979424,3.0,3.0,0.23637974313556828
2023-05-08,172.48,173.85,172.11,173.5,55962793,95078114793.0,95188073229.4,95108798783.02,Down,-0.0004032955003744343,0.01550090979895948,0.07078935999506264,0.004756318259821057,3.0,0.9229031498600657
2023-05-09,173.05,173.54,171.6,171.77,45326874,95032787919.0,95179607757.45,95112711349.5,Down,-0.009971181556195918,0.015599662203991987,0.06822139303482588,-0.7112571256911613,3.0,0.8171959614301156
2023-05-10,173.02,174.03,171.9,173.555,53724501,95086512420.0,95176335163.65,95118709345.96,Up,0.010391802992373522,0.015561413665750243,0.08404122423485338,0.7712970112039856,3.0,1.234192952088933
2023-05-11,173.85,174.59,172.17,173.75,49514676,95136027096.0,95172116021.2,95126807215.76,Up,0.0011235631356054654,0.013877147544101211,0.04946847064508342,0.10145701365921206,1.9054637415893612,0.0400763607216037
2023-05-12,173.62,174.06,171.0,172.57,45533138,95090493958.0,95168089545.85,95132948827.58,Down,-0.0067913669064748605,0.013998005878771702,0.04454936141880017,-0.48050333570736226,0.9776368033961309,-0.0783675569622002
2023-05-15,173.16,173.21,171.47,172.07,37266659,95053227299.0,95160164056.65,95136930460.28,Down,-0.0028973749782696956,0.014038640675816894,0.04139684076741523,-0.17805159706284845,0.944952914274084,-0.1659133110187014
2023-05-16,171.99,173.1383,171.7991,172.07,42110293,95053227299.0,95149742417.05,95139160932.42,Neutral,0.0,0.013987398409319179,0.03363969483991114,0.04813264199278002,0.815952929210257,-0.4740045499649613
2023-05-17,171.71,172.925,170.4201,172.69,57951604,95111178903.0,95139832349.35,95143674077.2,Up,0.003603184750392341,0.013941448217869322,0.030185527650181898,0.4594739034749424,0.712286645960234,-0.512301683456953
2023-05-18,173.0,175.24,172.58,175.05,65496657,95176675560.0,95135819933.35,95148553059.3,Up,0.013666106896751407,0.014076598375119136,0.05040504050405037,1.2480510665949744,0.44100568338073937,0.561901835540352
2023-05-19,176.39,176.39,174.94,175.16,55809475,95232485035.0,95137514858.15,95155624902.54,Up,0.0006283918880318762,0.013785952617339494,0.06144709732153664,0.06074111589717414,-0.02651934879524744,0.9232417416178131
2023-05-22,173.98,174.71,173.45,174.2,43570932,95188914103.0,95134933757.3,95163196775.14,Down,-0.005480703356930849,0.01391714634551307,0.05365027520716126,-0.48382208744923705,0.011994477418682287,0.42083547635605895
2023-05-23,173.13,173.3794,171.275,171.56,50747263,95138166840.0,95132250996.45,95168064560.04,Down,-0.015154994259471755,0.014234907194380217,0.04756670940953778,-1.3756222851914803,0.20341353615319752,0.06019979844395238
2023-05-24,171.09,172.4183,170.52,171.84,45143488,95183310328.0,95134030697.25,95172361296.84,Up,0.0016320820704127659,0.014224401874829921,0.049340498290180834,0.16903777580095347,0.17394375354986483,0.08559030947211689
2023-05-25,172.41,173.895,171.69,172.99,56058258,95239368586.0,95135368194.5,95176235841.48,Up,0.006692271880819334,0.012912728734075845,0.02719553470696523,0.648178474937938,-0.7671030502346501,-0.7965633445575199
2023-05-26,173.32,175.77,173.11,175.43,54834975,95294203561.0,95136683647.95,95179681997.24,Up,0.014104861552690862,0.013157574570666498,0.03388731730315886,1.3451232213264142,-0.7136054237291184,-0.5067740038679748
2023-05-30,176.96,178.99,176.57,177.3,55964401,95350167962.0,95143420968.25,95186226333.68,Up,0.010659522316593506,0.013292792632121825,0.045462586237396074,0.7454729820973407,-0.6938046159721889,-0.050123401965975645
2023-05-31,177.325,179.35,176.76,177.25,99313268,95250854694.0,95147613909.95,95189311576.46,Down,-0.0002820078962211259,0.013158931435046898,0.05167912661682683,-0.044677840027032734,-0.8323769275886544,0.16176004075618108
2023-06-01,177.7,180.12,176.9306,180.09,68901809,95319756503.0,95158508743.0,95192296089.72,Up,0.01602256699576876,0.013303147481959167,0.07548521946849807,1.081749357307545,-0.7137589287872455,1.5877771952341773
2023-06-02,181.03,181.78,179.26,180.95,61996913,95381753416.0,95176565193.05,95198034577.46,Up,0.004775390082736308,0.012910066541423227,0.09144097955244579,0.2958123915858024,-1.1380372973915902,2.1416627101160977
2023-06-05,182.63,184.951,178.035,179.58,121946497,95259806919.0,95182851659.7,95199981694.06,Down,-0.0075711522520032215,0.00845978213296633,0.03462579938929555,-0.7568867360160763,-3.0,-0.6305816911445794
2023-06-06,179.965,180.12,177.43,179.21,64848374,95194958545.0,95188693847.3,95199446716.32,Down,-0.0020603630693841746,0.008489911782533575,0.032910662824207515,-0.26310442724069305,-3.0,-0.7346024800394629
2023-06-07,178.44,181.21,177.32,177.82,61944615,95133013930.0,95193705147.85,95198720651.6,Down,-0.007756263601361613,0.008343462657760573,0.03522151714501942,-0.7734732368669892,-3.0,-0.6369240048015044
2023-06-08,177.895,180.84,177.46,180.57,50214881,95183228811.0,95198540967.4,95199918727.54,Up,0.01546507704420197,0.008689481510241138,0.04041946357062587,1.2994317864563956,-3.0,-0.281685439480189
2023-06-09,181.5,182.23,180.63,180.96,48899973,95232128784.0,95203346051.8,95201068689.12,Up,0.002159827213823018,0.00868695073245504,0.04149640287769785,0.09170423951769999,-2.159596530227531,-0.09375035921528267
2023-06-12,181.27,183.89,180.97,183.79,54754995,95286883779.0,95213165542.85,95202323716.82,Up,0.015638815207780654,0.008927186876481632,0.06501709451237181,1.004537463285592,-0.8453347155192869,1.2147043019009467
2023-06-13,182.8,184.15,182.44,183.31,54929129,95231954650.0,95222101910.4,95201105166.1,Down,-0.0026116763697697776,0.008917152560496945,0.06532225257162794,-0.3312155060594393,-0.837667651375408,0.8888995376614498
2023-06-14,183.37,184.39,182.02,183.95,57462882,95289417532.0,95233911422.05,95199896349.28,Up,0.003491353444983858,0.008885192532862454,0.06904166908816167,0.04891950265253276,-0.8329092932345413,0.7550540399892611
2023-06-15,183.96,186.52,183.78,186.01,65433166,95354850698.0,95246095011.8,95200921761.68,Up,0.011198695297635286,0.009055870284175382,0.07713243384098667,0.5974925474621057,-0.8404265432867134,1.0495220891811188
2023-06-16,186.73,186.99,184.27,184.92,101256225,95253594473.0,95249940957.45,95200952284.46,Down,-0.005859900005376062,0.00898405013247544,0.056383890317052154,-0.5491551429911461,-0.4482767494685662,0.2261573866420025
2023-06-20,184.41,186.1,184.41,185.01,49799092,95303393565.0,95253486383.95,95201070986.62,Up,0.0004866969500325613,0.00898589566484368,0.056234300068508825,-0.09978282788713075,-0.008031737791771165,0.22039802483857365
2023-06-21,184.9,185.41,182.5901,183.96,49515697,95253877868.0,95256734572.2,95201153712.48,Down,-0.00567536889897835,0.008995411913060245,0.05602755453501729,-0.5342484418615229,0.00110099735026191,0.21243813213022125
2023-06-22,183.74,187.045,183.67,187.0,51245327,95305123195.0,95265082389.95,95203214229.22,Up,0.016525331593824744,0.008445783867043297,0.08999766845418522,0.9700011226890282,-0.12582906270245836,1.3321596287957407
2023-06-23,185.55,187.56,185.01,186.68,53116996,95252006199.0,95268517183.5,95205215067.28,Down,-0.0017112299465240621,0.008535062472604509,0.08635940409683429,-0.321226560133427,-0.09868145578150132,0.9586426820903714
2023-06-26,186.83,188.05,185.23,185.27,48088661,95203917538.0,95266744631.1,95204885219.14,Down,-0.007553031926290976,0.008901319610323614,0.07098676224059197,-0.5800424050411385,-0.01521416319204585,0.47524828261047913
2023-06-27,185.89,188.39,185.67,188.06,50730846,95254648384.0,95264766872.25,95206557717.52,Up,0.015059102930857549,0.00896364976274507,0.07199452773185877,0.8838228060833097,0.11472906170721883,0.39773107386129924
2023-06-28,187.93,189.9,187.6,189.25,51216801,95305865185.0,95262551733.4,95208440279.56,Up,0.006327767733701917,0.008833448692208331,0.06739988719684153,0.3220113189179402,-0.2233665587945803,0.09396800701564469
2023-06-29,189.08,190.07,188.94,189.59,46347308,95352212493.0,95267619623.35,95210251327.6,Up,0.001796565389696081,0.008801212651667143,0.06961918194640337,-0.011686910480177367,-0.2743201461613413,0.15914629667162936
2023-06-30,191.63,194.48,191.26,193.97,85213216,95437425709.0,95273503083.65,95212812236.64,Up,0.02310248430824413,0.009453523543821053,0.07707257482369934,1.3592271276103134,1.6697842713230502,0.5132668013368775
2023-07-03,193.78,193.88,191.76,192.46,31458198,95405967511.0,95274713788.4,95215793109.26,Down,-0.007784708975614785,0.00979368713102277,0.0636087316938383,-0.49908811726389085,2.683585421205063,-0.08283522964253788
2023-07-05,191.565,192.98,190.62,191.33,46920261,95359047250.0,95279675804.95,95219002323.48,Down,-0.005871349890886446,0.009702857572341345,0.06543044882503612,-0.39210868698411705,2.6504769878032057,0.003593105976506368
2023-07-06,189.84,192.02,189.2,191.81,45156009,95404203259.0,95290138040.65,95222275666.26,Up,0.0025087545079180984,0.009625508741013986,0.07030857653032752,0.029664486440692882,2.9645900313818183,0.2614392554862633
2023-07-07,191.41,192.67,190.24,190.68,46814998,95357388261.0,95301356757.2,95225586990.34,Down,-0.005891246546061213,0.009519714560810221,0.07232032392306831,-0.4399950428534618,1.740851260294404,0.3990425430364635
2023-07-10,189.26,189.99,187.035,188.61,59922163,95297466098.0,95307068621.55,95228581986.06,Down,-0.010855884203901822,0.009603381715121258,0.0445256687157336,-0.8947852662037851,1.0530549697014926,-2.3064400861203977
2023-07-11,189.16,189.3,186.6,188.08,46638119,95250827979.0,95308003581.3,95229346172.82,Down,-0.002810031281480274,0.009669204345929326,0.03934571175950485,-0.16391123373092992,1.0635553764114474,-2.8106479440814818
2023-07-12,189.68,191.7,188.47,189.77,60750248,95311578227.0,95309238303.7,95230219847.52,Up,0.008985538068906784,0.009281046462749212,0.032537134773382714,0.7466219276201456,0.4513804367220082,-2.268583210547986
2023-07-13,190.5,191.19,189.78,190.54,41342338,95352920565.0,95315286599.45,95232969827.7,Up,0.004057543341940084,0.009239856159593204,0.03944138344880255,0.22683145415745284,0.3329715123702283,-1.8107806713113281
2023-07-14,190.23,191.1799,189.63,190.69,41616242,95394536807.0,95320542563.2,95237520646.64,Up,0.000787236275847647,0.009236304401145106,0.036640391410709405,0.011689613452521558,0.1522486001378939,-1.5733958916220039
2023-07-17,191.9,194.32,191.81,193.99,50520159,95445056966.0,95325052876.6,95244384589.12,Up,0.017305574492632037,0.009653461758627756,0.04290091930541373,1.2966661343024355,0.6285599413974648,-0.7971714953521637
2023-07-18,193.35,194.33,192.415,193.73,48353774,95396703192.0,95332208312.55,95251906164.66,Down,-0.0013402752719213762,0.009507977358340794,0.047642223664287275,-0.15548541711352096,0.3745592084546413,-0.6223396246177825
2023-07-19,193.1,198.23,192.65,195.1,80507323,95477210515.0,95340899160.05,95258768823.24,Up,0.007071697723636028,0.009553146298261005,0.054537592562564186,0.4354052755817628,0.28124740941231896,-0.3680783174664661
2023-07-20,195.09,196.47,192.495,193.13,59581196,95417629319.0,95349086732.6,95265559113.76,Down,-0.010097385955920024,0.009805082713976683,0.04984779299847797,-0.8482703736927498,0.47387223166406134,-0.5410109893848914
2023-07-21,194.1,194.97,191.23,191.94,71951683,95345677636.0,95351114454.65,95271816908.1,Down,-0.00616165277274372,0.009398637651225053,0.026417112299465195,-0.47184500912718036,-0.17683147189495066,-1.1481593850951735
2023-07-24,193.41,194.91,192.25,192.75,45505097,95391182733.0,95358073281.35,95277910314.36,Up,0.004220068771491059,0.009390658186055669,0.03251553460467105,0.23476807801598962,-0.22893437697251257,-0.6478276165259447
2023-07-25,193.33,194.44,192.915,193.62,37283201,95428465934.0,95369300701.15,95283759091.12,Up,0.004513618677042919,0.00915337702773588,0.04506935823392877,0.19055242718997872,-0.8318919575376159,-0.12880185355574764
2023-07-26,193.67,195.64,193.32,194.5,47471868,95475937802.0,95380365172.05,95291467968.0,Up,0.004544985022208348,0.008667810668412951,0.03424439008826963,0.2201457648532776,-2.0657696041840428,-0.44439919331456323
2023-07-27,196.02,197.2,192.55,193.22,47460180,95428477622.0,95386495793.9,95298972974.46,Down,-0.006580976863753252,0.008786481264789056,0.02097754293262888,-0.751206684148386,-1.7642145368460793,-0.8500219867681544
2023-07-28,194.67,196.626,194.14,195.83,48291443,95476769065.0,95392723622.5,95307443809.78,Up,0.013507918434944699,0.009216807222729018,0.0329131283295534,1.0650541967251554,-0.670708839675849,-0.47175062282394775
2023-07-31,196.06,196.49,195.26,196.45,38824113,95515593178.0,95396631995.95,95315532095.28,Up,0.0031660113363629616,0.0077346782378693415,0.01278548229107579,0.1448445877217915,-3.0,-1.559556779060007
2023-08-01,196.235,196.73,195.28,195.605,35281426,95480311752.0,95400349208.0,95321604819.12,Down,-0.0043013489437515595,0.007571930882643126,0.01634105788215723,-0.5721742395951653,-3.0,-1.4718851030439781
2023-08-02,195.04,195.18,191.8507,192.58,50389327,95429922425.0,95403892966.75,95325553566.92,Down,-0.015464839855831802,0.008289222271214192,0.006533214864370418,-1.632856081136298,-2.0764324260788682,-2.1369782736440075
2023-08-03,191.57,192.37,190.69,191.17,62243282,95367679143.0,95402066760.95,95329128867.72,Down,-0.007321632568283443,0.0084449839122218,-0.003336635211928507,-0.653054282801908,-1.057319948784835,-1.9780805866905888
2023-08-04,185.52,187.38,181.92,181.99,115956841,95251722302.0,95396783463.0,95331399976.96,Down,-0.048020086833708064,0.013623295885385267,-0.04557373610237048,-3.0,3.0,-3.0
2023-08-07,182.13,183.13,177.35,178.85,97576069,95154146233.0,95389617469.75,95330816695.06,Down,-0.01725369525798126,0.013908392957480696,-0.05174699114575054,-1.5040552620435876,3.0,-3.0
2023-08-08,179.69,180.27,177.58,179.8,67823003,95221969236.0,95388174532.6,95330468708.06,Up,0.005311713726586564,0.014018823828046683,-0.04402381965121227,0.28993702441228203,3.0,-2.632050059829802
2023-08-09,180.87,180.93,177.01,178.19,60378492,95161590744.0,95380675158.45,95327816451.72,Down,-0.008954393770856606,0.01384140044422802,-0.06102123623333511,-0.7083237061078528,3.0,-2.4968618552044974
2023-08-10,179.48,180.75,177.6,177.97,54686851,95106903893.0,95368374324.85,95322951170.34,Down,-0.0012346371850272542,0.013748637674043274,-0.06597039991602804,0.004311307058766268,2.1739270414977323,-1.7339174317959793
2023-08-11,177.32,178.62,176.55,177.79,52036672,95158940565.0,95356594512.75,95321112887.76,Up,-0.0010114064168118553,0.013726255646224851,-0.06764906392574344,0.022532318344316488,0.873416610716289,-1.0679108552584775
2023-08-14,177.97,179.69,177.305,179.46,43675627,95202616192.0,95344472474.05,95318770081.54,Up,0.00939310422408468,0.01320192253856592,-0.0749007680808289,0.8717911697293268,0.7662397317515794,-1.1132491974679595
2023-08-15,178.88,179.48,177.05,177.45,43622593,95158993599.0,95332586994.4,95314314885.2,Down,-0.011200267469073988,0.013289022235158337,-0.08403448097868171,-0.6127392984759752,0.7794270367970766,-1.0809103002385205
2023-08-16,177.13,178.54,176.5,176.57,46964857,95112028742.0,95314327905.75,95311359321.66,Down,-0.004959143420681822,0.013016990062056389,-0.09497693490517689,-0.02430227622288228,0.6980733361915779,-1.070675857915003
2023-08-17,177.14,177.5054,173.48,174.0,66062882,95045965860.0,95295744732.8,95308379467.96,Down,-0.014555133941213105,0.013148256965540424,-0.09905245171646038,-0.7187094569333342,0.39663838346772773,-0.8494798486561077
2023-08-18,172.3,175.1,171.96,174.49,61172150,95107138010.0,95283817751.5,95307861949.56,Up,0.0028160919540229923,0.01326350113342883,-0.09091382723767838,0.40437079073411747,0.03697248650406562,-0.5302886281841911
2023-08-21,175.07,176.13,173.735,175.84,46311879,95153449889.0,95271931109.3,95307266371.12,Up,0.007736833056335657,0.013410053135971019,-0.08773022049286638,0.7483497049809934,0.048027945959274614,-0.43000738176165454
2023-08-22,177.06,177.68,176.25,177.23,42084245,95195534134.0,95260284519.3,95306534478.12,Up,0.00790491355777978,0.013550640855996192,-0.08465034603863242,0.7488429826972695,0.06498662700877329,-0.30629371366411895
2023-08-23,178.52,181.55,178.325,181.12,52722752,95248256886.0,95248900473.5,95305761940.26,Up,0.021948879986458447,0.014663292976125456,-0.06879177377892032,1.6014710415928093,0.3000527115716955,-0.06356219173522436
2023-08-24,180.674,181.104,176.01,176.38,54945798,95193311088.0,95237142146.8,95304989069.02,Down,-0.026170494699646718,0.015512847352937027,-0.08715453886761204,-1.3032539270492165,1.268889642430135,-0.3956257834177352
2023-08-25,177.38,179.15,175.82,178.61,51449594,95244760682.0,95225541727.65,95304095932.02,Up,0.012643156820501211,0.015461329135640507,-0.08793341163253843,0.8582262666128405,2.66724103120964,-0.46810643259886925
2023-08-28,180.09,180.59,178.545,180.19,43820697,95288581379.0,95214191137.7,95302770545.64,Up,0.008846089244723077,0.015659988330885985,-0.08276915245609562,0.5860418647898473,2.7732911446386654,-0.2944587073971753
2023-08-29,179.695,184.9,179.5,184.12,53003948,95341585327.0,95207254816.45,95304530362.72,Up,0.02181031133803213,0.016704085850824536,-0.058715268014621236,1.1364842374004,3.0,0.43300544525971835
2023-08-30,184.94,187.85,184.74,187.65,60813888,95402399215.0,95205878655.95,95306510475.72,Up,0.01917227894851181,0.01712171267924281,-0.02559975075293386,0.9876332422847626,2.141723558738529,1.5250164203122012
2023-08-31,187.84,189.12,187.48,187.87,60794467,95463193682.0,95210654382.9,95310696792.0,Up,0.0011723954169997608,0.017065952153717614,-0.01726212271799965,-0.044427340199959614,1.5617419575549942,1.7999564506340917
2023-09-01,189.485,189.92,188.28,189.46,45766503,95508960185.0,95223516277.05,95314773531.8,Up,0.00846329908979615,0.013022961994848623,0.04104621133029296,0.2944552195730907,-0.3522854465868537,3.0
2023-09-05,188.28,189.98,187.61,189.7,45280027,95554240212.0,95243520976.0,95320818212.06,Up,0.0012667581547554096,0.012207750115785928,0.0606653620352251,-0.2508963453830732,-0.6871636624497611,3.0
2023-09-06,188.4,188.85,181.47,182.91,81755816,95472484396.0,95256046734.0,95326189549.22,Down,-0.035793357933579295,0.01495308273858375,0.017296996662958808,-2.532313231278157,0.5460827789406587,2.4182924671071726
